EntryFlight_Time,TOWN_TO,Airline_Name,Lat_from,Lat_to,Lon_from,Lon_to,count
2022-05-19 02:01:00,Новый Уренгой,Aeroflot,55.755864,66.084539,37.617698,76.680956,67
2022-05-19 02:46:00,Дамаск,Cham Wings Airlines,55.755864,33.524142,37.617698,36.318546,68
2022-05-19 02:57:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,74
2022-05-19 05:37:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,2
2022-05-19 05:43:00,Санкт-Петербург,Aeroflot,55.755864,59.938955,37.617698,30.315644,2
2022-05-19 06:07:00,Сургут,Aeroflot,55.755864,61.241778,37.617698,73.393032,2
2022-05-19 06:19:00,Оренбург,Aeroflot,55.755864,51.768205,37.617698,55.096964,1
2022-05-19 06:20:00,Калининград,Aeroflot,55.755864,54.710162,37.617698,20.510137,5
2022-05-19 07:05:00,Анталия,Aeroflot,55.755864,36.887099,37.617698,30.703249,1
2022-05-19 07:23:00,Бишкек,Aeroflot,55.755864,42.875969,37.617698,74.603701,1
2022-05-19 08:04:00,Грозный,Aeroflot,55.755864,43.318366,37.617698,45.692421,1
2022-05-19 08:16:00,Пермь,Aeroflot,55.755864,58.010455,37.617698,56.229443,1
2022-05-19 08:29:00,Сыктывкар,Aeroflot,55.755864,61.668797,37.617698,50.836497,2
2022-05-19 08:37:00,Ставрополь,Aeroflot,55.755864,45.043317,37.617698,41.96911,2
2022-05-19 09:13:00,Екатеринбург,Aeroflot,55.755864,56.838011,37.617698,60.597474,1
2022-05-19 17:00:00,Хабаровск,Aeroflot,55.755864,48.480229,37.617698,35.071917,2
2022-05-20 00:04:00,Абакан,Aeroflot,55.755864,53.721152,37.617698,91.442396,107
2022-05-20 00:20:00,Новосибирск,Nordavia,55.755864,55.030204,37.617698,82.92043,174
2022-05-20 00:20:00,Оренбург,Aeroflot,55.755864,51.768205,37.617698,55.096964,145
2022-05-20 00:27:00,Санкт-Петербург,Aeroflot,55.755864,59.938955,37.617698,30.315644,126
2022-05-20 00:31:00,Магнитогорск,Aeroflot,55.755864,53.407163,37.617698,58.980291,116
2022-05-20 00:39:00,Ханты Мансийск,Aeroflot,55.755864,61.003184,37.617698,69.018911,81
2022-05-20 00:47:00,Красноярск,Aeroflot,55.755864,56.010569,37.617698,92.852572,88
2022-05-20 00:49:00,Новосибирск,Aeroflot,55.755864,55.030204,37.617698,82.92043,114
2022-05-20 00:59:00,Белград,JAT Airways,55.755864,44.816239,37.617698,20.460469,171
2022-05-20 01:05:00,Сочи,Rossiya,55.755864,43.585472,37.617698,39.723098,150
2022-05-20 01:08:00,Иркутск,Aeroflot,55.755864,52.289588,37.617698,104.280606,100
2022-05-20 01:14:00,Сургут,Aeroflot,55.755864,61.241778,37.617698,73.393032,81
2022-05-20 01:18:00,Тюмень,Aeroflot,55.755864,57.152985,37.617698,65.541227,47
2022-05-20 01:28:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,76
2022-05-20 01:34:00,Нижневартовск,Aeroflot,55.755864,60.938545,37.617698,76.558902,29
2022-05-20 01:38:00,Екатеринбург,Aeroflot,55.755864,56.838011,37.617698,60.597474,53
2022-05-20 02:02:00,Новый Уренгой,Aeroflot,55.755864,66.084539,37.617698,76.680956,75
2022-05-20 03:58:00,Анталия,Corendon Airlines,55.755864,36.887099,37.617698,30.703249,3
2022-05-20 05:39:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,3
2022-05-20 06:21:00,Калининград,Aeroflot,55.755864,54.710162,37.617698,20.510137,3
2022-05-20 06:51:00,Сыктывкар,Aeroflot,55.755864,61.668797,37.617698,50.836497,1
2022-05-20 06:52:00,Мурманск,Aeroflot,55.755864,68.970663,37.617698,33.074918,2
2022-05-20 07:03:00,Анталия,Aeroflot,55.755864,36.887099,37.617698,30.703249,2
2022-05-20 07:26:00,Ижевск,Aeroflot,55.755864,56.852676,37.617698,53.2069,3
2022-05-20 07:30:00,Мин.Воды,Aeroflot,55.755864,44.208806,37.617698,43.13834,3
2022-05-20 07:34:00,Новый Уренгой,Aeroflot,55.755864,66.084539,37.617698,76.680956,3
2022-05-20 07:59:00,Архангельск,Aeroflot,55.755864,64.539911,37.617698,40.515762,1
2022-05-20 07:59:00,Казань,Aeroflot,55.755864,55.796127,37.617698,49.106414,1
2022-05-20 08:05:00,Грозный,Aeroflot,55.755864,43.318366,37.617698,45.692421,4
2022-05-20 08:15:00,Пермь,Aeroflot,55.755864,58.010455,37.617698,56.229443,2
2022-05-20 08:17:00,Красноярск,Aeroflot,55.755864,56.010569,37.617698,92.852572,1
2022-05-20 08:26:00,Минск,Aeroflot,55.755864,53.902284,37.617698,27.561831,2
2022-05-20 08:40:00,Ставрополь,Aeroflot,55.755864,45.043317,37.617698,41.96911,1
2022-05-20 09:22:00,Уфа,Aeroflot,55.755864,54.735152,37.617698,55.958736,3
2022-05-20 16:43:00,Петропавловск-Кмч.,Aeroflot,55.755864,53.024265,37.617698,58.643503,1
2022-05-21 00:00:00,Абакан,Aeroflot,55.755864,53.721152,37.617698,91.442396,130
2022-05-21 00:00:00,Орск,Nordwind Airlines,55.755864,51.2293,37.617698,58.474675,221
2022-05-21 00:00:00,Ош,Aeroflot,55.755864,40.517525,37.617698,72.80557,185
2022-05-21 00:18:00,Магнитогорск,Aeroflot,55.755864,53.407163,37.617698,58.980291,123
2022-05-21 00:25:00,Новосибирск,Nordavia,55.755864,55.030204,37.617698,82.92043,181
2022-05-21 00:29:00,Санкт-Петербург,Aeroflot,55.755864,59.938955,37.617698,30.315644,124
2022-05-21 00:43:00,Ханты Мансийск,Aeroflot,55.755864,61.003184,37.617698,69.018911,104
2022-05-21 00:44:00,Бишкек,Aeroflot,55.755864,42.875969,37.617698,74.603701,154
2022-05-21 00:48:00,Красноярск,Aeroflot,55.755864,56.010569,37.617698,92.852572,127
2022-05-21 00:50:00,Новосибирск,Aeroflot,55.755864,55.030204,37.617698,82.92043,109
2022-05-21 00:54:00,Анталия,Pegas Fly,55.755864,36.887099,37.617698,30.703249,414
2022-05-21 01:13:00,Тюмень,Aeroflot,55.755864,57.152985,37.617698,65.541227,59
2022-05-21 01:17:00,Иркутск,Aeroflot,55.755864,52.289588,37.617698,104.280606,90
2022-05-21 01:19:00,Сургут,Aeroflot,55.755864,61.241778,37.617698,73.393032,62
2022-05-21 01:33:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,59
2022-05-21 01:34:00,Нижневартовск,Aeroflot,55.755864,60.938545,37.617698,76.558902,29
2022-05-21 01:35:00,Екатеринбург,Aeroflot,55.755864,56.838011,37.617698,60.597474,48
2022-05-21 02:04:00,Новый Уренгой,Aeroflot,55.755864,66.084539,37.617698,76.680956,58
2022-05-21 02:44:00,Белград,JAT Airways,55.755864,44.816239,37.617698,20.460469,101
2022-05-21 05:39:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,3
2022-05-21 05:45:00,Санкт-Петербург,Aeroflot,55.755864,59.938955,37.617698,30.315644,1
2022-05-21 06:08:00,Новосибирск,Aeroflot,55.755864,55.030204,37.617698,82.92043,8
2022-05-21 06:48:00,Сыктывкар,Aeroflot,55.755864,61.668797,37.617698,50.836497,1
2022-05-21 06:59:00,Мурманск,Aeroflot,55.755864,68.970663,37.617698,33.074918,1
2022-05-21 07:13:00,Анталия,Aeroflot,55.755864,36.887099,37.617698,30.703249,2
2022-05-21 07:30:00,Ижевск,Aeroflot,55.755864,56.852676,37.617698,53.2069,1
2022-05-21 07:31:00,Мин.Воды,Aeroflot,55.755864,44.208806,37.617698,43.13834,5
2022-05-21 07:45:00,Махачкала,Aeroflot,55.755864,42.9831,37.617698,47.504745,2
2022-05-21 07:57:00,Архангельск,Aeroflot,55.755864,64.539911,37.617698,40.515762,1
2022-05-21 08:27:00,Минск,Aeroflot,55.755864,53.902284,37.617698,27.561831,1
2022-05-22 00:22:00,Магнитогорск,Aeroflot,55.755864,53.407163,37.617698,58.980291,93
2022-05-22 00:22:00,Новосибирск,Nordavia,55.755864,55.030204,37.617698,82.92043,194
2022-05-22 00:44:00,Ханты Мансийск,Aeroflot,55.755864,61.003184,37.617698,69.018911,96
2022-05-22 00:45:00,Красноярск,Aeroflot,55.755864,56.010569,37.617698,92.852572,108
2022-05-22 00:50:00,Ош,Aeroflot,55.755864,40.517525,37.617698,72.80557,171
2022-05-22 00:51:00,Новосибирск,Aeroflot,55.755864,55.030204,37.617698,82.92043,115
2022-05-22 01:10:00,Тюмень,Aeroflot,55.755864,57.152985,37.617698,65.541227,37
2022-05-22 01:18:00,Иркутск,Aeroflot,55.755864,52.289588,37.617698,104.280606,81
2022-05-22 01:18:00,Сургут,Aeroflot,55.755864,61.241778,37.617698,73.393032,74
2022-05-22 01:28:00,Бишкек,Aeroflot,55.755864,42.875969,37.617698,74.603701,110
2022-05-22 01:29:00,Нижневартовск,Aeroflot,55.755864,60.938545,37.617698,76.558902,35
2022-05-22 01:35:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,77
2022-05-22 01:40:00,Екатеринбург,Aeroflot,55.755864,56.838011,37.617698,60.597474,40
2022-05-22 02:05:00,Новый Уренгой,Aeroflot,55.755864,66.084539,37.617698,76.680956,66
2022-05-22 02:52:00,Анталия,Pegas Fly,55.755864,36.887099,37.617698,30.703249,69
2022-05-22 02:55:00,Анталия,Corendon Airlines,55.755864,36.887099,37.617698,30.703249,14
2022-05-22 06:10:00,Новосибирск,Aeroflot,55.755864,55.030204,37.617698,82.92043,1
2022-05-22 06:15:00,Сочи,Nordwind Airlines,55.755864,43.585472,37.617698,39.723098,1
2022-05-22 06:20:00,Сургут,Aeroflot,55.755864,61.241778,37.617698,73.393032,2
2022-05-22 06:24:00,Калининград,Aeroflot,55.755864,54.710162,37.617698,20.510137,5
2022-05-22 07:29:00,Бишкек,Aeroflot,55.755864,42.875969,37.617698,74.603701,5
2022-05-22 07:45:00,Махачкала,Aeroflot,55.755864,42.9831,37.617698,47.504745,1
2022-05-22 07:51:00,Архангельск,Aeroflot,55.755864,64.539911,37.617698,40.515762,5
2022-05-22 07:59:00,Грозный,Aeroflot,55.755864,43.318366,37.617698,45.692421,1
2022-05-23 00:18:00,Новосибирск,Nordavia,55.755864,55.030204,37.617698,82.92043,158
2022-05-23 00:26:00,Магнитогорск,Aeroflot,55.755864,53.407163,37.617698,58.980291,87
2022-05-23 00:28:00,Санкт-Петербург,Aeroflot,55.755864,59.938955,37.617698,30.315644,90
2022-05-23 00:44:00,Ханты Мансийск,Aeroflot,55.755864,61.003184,37.617698,69.018911,129
2022-05-23 00:47:00,Ош,Aeroflot,55.755864,40.517525,37.617698,72.80557,172
2022-05-23 00:52:00,Новосибирск,Aeroflot,55.755864,55.030204,37.617698,82.92043,110
2022-05-23 00:53:00,Красноярск,Aeroflot,55.755864,56.010569,37.617698,92.852572,115
2022-05-23 01:07:00,Кемерово,Nordwind Airlines,55.755864,55.355198,37.617698,86.086847,69
2022-05-23 01:12:00,Тюмень,Aeroflot,55.755864,57.152985,37.617698,65.541227,49
2022-05-23 01:22:00,Иркутск,Aeroflot,55.755864,52.289588,37.617698,104.280606,84
2022-05-23 01:28:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,58
2022-05-23 01:28:00,Сургут,Aeroflot,55.755864,61.241778,37.617698,73.393032,46
2022-05-23 01:35:00,Белград,JAT Airways,55.755864,44.816239,37.617698,20.460469,136
2022-05-23 01:36:00,Нижневартовск,Aeroflot,55.755864,60.938545,37.617698,76.558902,27
2022-05-23 01:41:00,Екатеринбург,Aeroflot,55.755864,56.838011,37.617698,60.597474,46
2022-05-23 02:03:00,Новый Уренгой,Aeroflot,55.755864,66.084539,37.617698,76.680956,62
2022-05-23 02:10:00,Сочи,Rossiya,55.755864,43.585472,37.617698,39.723098,76
2022-05-23 05:41:00,Санкт-Петербург,Aeroflot,55.755864,59.938955,37.617698,30.315644,2
2022-05-23 06:05:00,Сургут,Aeroflot,55.755864,61.241778,37.617698,73.393032,1
2022-05-23 06:22:00,Калининград,Aeroflot,55.755864,54.710162,37.617698,20.510137,1
2022-05-23 06:57:00,Сыктывкар,Aeroflot,55.755864,61.668797,37.617698,50.836497,1
2022-05-23 07:11:00,Анталия,Aeroflot,55.755864,36.887099,37.617698,30.703249,3
2022-05-23 07:25:00,Бишкек,Aeroflot,55.755864,42.875969,37.617698,74.603701,1
2022-05-23 07:29:00,Мин.Воды,Aeroflot,55.755864,44.208806,37.617698,43.13834,3
2022-05-23 08:16:00,Пермь,Aeroflot,55.755864,58.010455,37.617698,56.229443,4
2022-05-23 08:16:00,Стамбул,Aeroflot,55.755864,41.011218,37.617698,28.978178,1
2022-05-23 08:36:00,Красноярск,Aeroflot,55.755864,56.010569,37.617698,92.852572,1
2022-05-23 08:42:00,Ставрополь,Aeroflot,55.755864,45.043317,37.617698,41.96911,1
2022-05-23 10:42:00,Челябинск,Aeroflot,55.755864,55.159902,37.617698,61.402554,1
2022-05-24 00:05:00,Абакан,Aeroflot,55.755864,53.721152,37.617698,91.442396,129
2022-05-24 00:18:00,Тегеран,Mahan Air,55.755864,35.699706,37.617698,51.337425,25
2022-05-24 00:22:00,Новосибирск,Nordavia,55.755864,55.030204,37.617698,82.92043,153
2022-05-24 00:25:00,Санкт-Петербург,Aeroflot,55.755864,59.938955,37.617698,30.315644,78
2022-05-24 00:34:00,Магнитогорск,Aeroflot,55.755864,53.407163,37.617698,58.980291,86
2022-05-24 00:43:00,Ханты Мансийск,Aeroflot,55.755864,61.003184,37.617698,69.018911,89
2022-05-24 00:44:00,Красноярск,Aeroflot,55.755864,56.010569,37.617698,92.852572,98
2022-05-24 00:48:00,Новосибирск,Aeroflot,55.755864,55.030204,37.617698,82.92043,118
2022-05-24 01:02:00,Кабул,Ariana Afghan Airlines,55.755864,34.52023,37.617698,69.179961,69
2022-05-24 01:14:00,Тюмень,Aeroflot,55.755864,57.152985,37.617698,65.541227,49
2022-05-24 01:15:00,Иркутск,Aeroflot,55.755864,52.289588,37.617698,104.280606,79
2022-05-24 01:22:00,Сургут,Aeroflot,55.755864,61.241778,37.617698,73.393032,56
2022-05-24 01:29:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,70
2022-05-24 01:33:00,Нижневартовск,Aeroflot,55.755864,60.938545,37.617698,76.558902,22
2022-05-24 01:40:00,Екатеринбург,Aeroflot,55.755864,56.838011,37.617698,60.597474,25
2022-05-24 02:01:00,Новый Уренгой,Aeroflot,55.755864,66.084539,37.617698,76.680956,78
2022-05-24 02:12:00,Белград,JAT Airways,55.755864,44.816239,37.617698,20.460469,119
2022-05-24 03:08:00,Анталия,Corendon Airlines,55.755864,36.887099,37.617698,30.703249,4
2022-05-24 05:40:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,5
2022-05-24 06:13:00,Сургут,Aeroflot,55.755864,61.241778,37.617698,73.393032,2
2022-05-24 06:44:00,Сыктывкар,Aeroflot,55.755864,61.668797,37.617698,50.836497,1
2022-05-24 07:18:00,Анталия,Aeroflot,55.755864,36.887099,37.617698,30.703249,2
2022-05-24 07:33:00,Мин.Воды,Aeroflot,55.755864,44.208806,37.617698,43.13834,1
2022-05-24 07:39:00,Новый Уренгой,Aeroflot,55.755864,66.084539,37.617698,76.680956,1
2022-05-24 08:22:00,Пермь,Aeroflot,55.755864,58.010455,37.617698,56.229443,1
2022-05-24 08:26:00,Минск,Aeroflot,55.755864,53.902284,37.617698,27.561831,4
2022-05-24 16:40:00,Петропавловск-Кмч.,Aeroflot,55.755864,53.024265,37.617698,58.643503,1
2022-05-25 00:01:00,Орск,Nordwind Airlines,55.755864,51.2293,37.617698,58.474675,169
2022-05-25 00:23:00,Магнитогорск,Aeroflot,55.755864,53.407163,37.617698,58.980291,129
2022-05-25 00:24:00,Новосибирск,Nordavia,55.755864,55.030204,37.617698,82.92043,161
2022-05-25 00:26:00,Санкт-Петербург,Aeroflot,55.755864,59.938955,37.617698,30.315644,119
2022-05-25 00:40:00,Анталия,Pegas Fly,55.755864,36.887099,37.617698,30.703249,434
2022-05-25 00:44:00,Ханты Мансийск,Aeroflot,55.755864,61.003184,37.617698,69.018911,107
2022-05-25 00:45:00,Красноярск,Aeroflot,55.755864,56.010569,37.617698,92.852572,107
2022-05-25 00:48:00,Сургут,Aeroflot,55.755864,61.241778,37.617698,73.393032,99
2022-05-25 00:49:00,Новосибирск,Aeroflot,55.755864,55.030204,37.617698,82.92043,126
2022-05-25 01:10:00,Тюмень,Aeroflot,55.755864,57.152985,37.617698,65.541227,49
2022-05-25 01:14:00,Иркутск,Aeroflot,55.755864,52.289588,37.617698,104.280606,86
2022-05-25 01:25:00,Сургут,Aeroflot,55.755864,61.241778,37.617698,73.393032,45
2022-05-25 01:31:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,66
2022-05-25 01:32:00,Ош,Aeroflot,55.755864,40.517525,37.617698,72.80557,140
2022-05-25 01:38:00,Екатеринбург,Aeroflot,55.755864,56.838011,37.617698,60.597474,49
2022-05-25 02:01:00,Новый Уренгой,Aeroflot,55.755864,66.084539,37.617698,76.680956,44
2022-05-25 02:31:00,Нижневартовск,Aeroflot,55.755864,60.938545,37.617698,76.558902,66
2022-05-25 02:34:00,Нижневартовск,Aeroflot,55.755864,60.938545,37.617698,76.558902,29
2022-05-25 02:38:00,Анталия,Corendon Airlines,55.755864,36.887099,37.617698,30.703249,16
2022-05-25 06:23:00,Калининград,Aeroflot,55.755864,54.710162,37.617698,20.510137,1
2022-05-25 06:50:00,Сыктывкар,Aeroflot,55.755864,61.668797,37.617698,50.836497,1
2022-05-25 06:56:00,Мурманск,Aeroflot,55.755864,68.970663,37.617698,33.074918,1
2022-05-25 07:10:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,1
2022-05-25 07:15:00,Анталия,Aeroflot,55.755864,36.887099,37.617698,30.703249,2
2022-05-25 07:24:00,Бишкек,Aeroflot,55.755864,42.875969,37.617698,74.603701,1
2022-05-25 07:32:00,Мин.Воды,Aeroflot,55.755864,44.208806,37.617698,43.13834,1
2022-05-25 07:40:00,Новый Уренгой,Aeroflot,55.755864,66.084539,37.617698,76.680956,1
2022-05-25 08:03:00,Казань,Aeroflot,55.755864,55.796127,37.617698,49.106414,2
2022-05-25 08:17:00,Пермь,Aeroflot,55.755864,58.010455,37.617698,56.229443,5
2022-05-25 09:19:00,Уфа,Aeroflot,55.755864,54.735152,37.617698,55.958736,3
2022-05-25 21:26:00,Астрахань,Aeroflot,55.755864,46.347614,37.617698,48.030178,1
2022-05-26 00:20:00,Новосибирск,Nordavia,55.755864,55.030204,37.617698,82.92043,145
2022-05-26 00:23:00,Магнитогорск,Aeroflot,55.755864,53.407163,37.617698,58.980291,145
2022-05-26 00:29:00,Санкт-Петербург,Aeroflot,55.755864,59.938955,37.617698,30.315644,144
2022-05-26 00:45:00,Ханты Мансийск,Aeroflot,55.755864,61.003184,37.617698,69.018911,123
2022-05-26 00:46:00,Красноярск,Aeroflot,55.755864,56.010569,37.617698,92.852572,131
2022-05-26 00:50:00,Новосибирск,Aeroflot,55.755864,55.030204,37.617698,82.92043,124
2022-05-26 01:10:00,Сургут,Aeroflot,55.755864,61.241778,37.617698,73.393032,66
2022-05-26 01:11:00,Иркутск,Aeroflot,55.755864,52.289588,37.617698,104.280606,91
2022-05-26 01:13:00,Тюмень,Aeroflot,55.755864,57.152985,37.617698,65.541227,35
2022-05-26 01:27:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,81
2022-05-26 01:37:00,Нижневартовск,Aeroflot,55.755864,60.938545,37.617698,76.558902,40
2022-05-26 01:38:00,Екатеринбург,Aeroflot,55.755864,56.838011,37.617698,60.597474,57
2022-05-26 02:03:00,Дамаск,Cham Wings Airlines,55.755864,33.524142,37.617698,36.318546,68
2022-05-26 02:13:00,Новый Уренгой,Aeroflot,55.755864,66.084539,37.617698,76.680956,39
2022-05-26 05:40:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,3
2022-05-26 06:12:00,Сургут,Aeroflot,55.755864,61.241778,37.617698,73.393032,2
2022-05-26 06:25:00,Калининград,Aeroflot,55.755864,54.710162,37.617698,20.510137,2
2022-05-26 06:53:00,Мурманск,Aeroflot,55.755864,68.970663,37.617698,33.074918,2
2022-05-26 06:55:00,Сыктывкар,Aeroflot,55.755864,61.668797,37.617698,50.836497,1
2022-05-26 07:14:00,Анталия,Aeroflot,55.755864,36.887099,37.617698,30.703249,2
2022-05-26 07:26:00,Бишкек,Aeroflot,55.755864,42.875969,37.617698,74.603701,2
2022-05-26 07:41:00,Новый Уренгой,Aeroflot,55.755864,66.084539,37.617698,76.680956,1
2022-05-26 07:42:00,Махачкала,Aeroflot,55.755864,42.9831,37.617698,47.504745,2
2022-05-26 08:10:00,Мин.Воды,Nordwind Airlines,55.755864,44.208806,37.617698,43.13834,1
2022-05-26 08:11:00,Грозный,Aeroflot,55.755864,43.318366,37.617698,45.692421,1
2022-05-26 08:21:00,Стамбул,Aeroflot,55.755864,41.011218,37.617698,28.978178,1
2022-05-26 08:37:00,Красноярск,Aeroflot,55.755864,56.010569,37.617698,92.852572,1
2022-05-26 13:45:00,Тюмень,Aeroflot,55.755864,57.152985,37.617698,65.541227,1
2022-05-27 00:01:00,Абакан,Aeroflot,55.755864,53.721152,37.617698,91.442396,139
2022-05-27 00:26:00,Новосибирск,Nordavia,55.755864,55.030204,37.617698,82.92043,165
2022-05-27 00:28:00,Санкт-Петербург,Aeroflot,55.755864,59.938955,37.617698,30.315644,173
2022-05-27 00:36:00,Магнитогорск,Aeroflot,55.755864,53.407163,37.617698,58.980291,144
2022-05-27 00:37:00,Ханты Мансийск,Aeroflot,55.755864,61.003184,37.617698,69.018911,116
2022-05-27 00:46:00,Красноярск,Aeroflot,55.755864,56.010569,37.617698,92.852572,132
2022-05-27 00:48:00,Новосибирск,Aeroflot,55.755864,55.030204,37.617698,82.92043,137
2022-05-27 01:03:00,Сочи,Rossiya,55.755864,43.585472,37.617698,39.723098,156
2022-05-27 01:12:00,Тюмень,Aeroflot,55.755864,57.152985,37.617698,65.541227,72
2022-05-27 01:15:00,Сургут,Aeroflot,55.755864,61.241778,37.617698,73.393032,60
2022-05-27 01:23:00,Иркутск,Aeroflot,55.755864,52.289588,37.617698,104.280606,109
2022-05-27 01:30:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,78
2022-05-27 01:31:00,Нижневартовск,Aeroflot,55.755864,60.938545,37.617698,76.558902,31
2022-05-27 01:39:00,Екатеринбург,Aeroflot,55.755864,56.838011,37.617698,60.597474,51
2022-05-27 01:58:00,Новый Уренгой,Aeroflot,55.755864,66.084539,37.617698,76.680956,41
2022-05-27 03:07:00,Анталия,Corendon Airlines,55.755864,36.887099,37.617698,30.703249,6
2022-05-27 05:40:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,4
2022-05-27 05:45:00,Санкт-Петербург,Aeroflot,55.755864,59.938955,37.617698,30.315644,3
2022-05-27 06:10:00,Новосибирск,Aeroflot,55.755864,55.030204,37.617698,82.92043,1
2022-05-27 06:13:00,Сургут,Aeroflot,55.755864,61.241778,37.617698,73.393032,3
2022-05-27 06:27:00,Калининград,Aeroflot,55.755864,54.710162,37.617698,20.510137,3
2022-05-27 07:07:00,Анталия,Aeroflot,55.755864,36.887099,37.617698,30.703249,1
2022-05-27 07:12:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,1
2022-05-27 07:15:00,Сочи,Nordwind Airlines,55.755864,43.585472,37.617698,39.723098,2
2022-05-27 08:09:00,Казань,Aeroflot,55.755864,55.796127,37.617698,49.106414,1
2022-05-27 08:22:00,Стамбул,Aeroflot,55.755864,41.011218,37.617698,28.978178,1
2022-05-27 08:40:00,Ставрополь,Aeroflot,55.755864,45.043317,37.617698,41.96911,1
2022-05-28 00:02:00,Абакан,Aeroflot,55.755864,53.721152,37.617698,91.442396,151
2022-05-28 00:03:00,Ош,Aeroflot,55.755864,40.517525,37.617698,72.80557,188
2022-05-28 00:24:00,Магнитогорск,Aeroflot,55.755864,53.407163,37.617698,58.980291,152
2022-05-28 00:25:00,Новосибирск,Nordavia,55.755864,55.030204,37.617698,82.92043,195
2022-05-28 00:28:00,Санкт-Петербург,Aeroflot,55.755864,59.938955,37.617698,30.315644,137
2022-05-28 00:44:00,Ханты Мансийск,Aeroflot,55.755864,61.003184,37.617698,69.018911,138
2022-05-28 00:45:00,Бишкек,Aeroflot,55.755864,42.875969,37.617698,74.603701,157
2022-05-28 00:45:00,Красноярск,Aeroflot,55.755864,56.010569,37.617698,92.852572,138
2022-05-28 00:52:00,Новосибирск,Aeroflot,55.755864,55.030204,37.617698,82.92043,152
2022-05-28 00:55:00,Анталия,Pegas Fly,55.755864,36.887099,37.617698,30.703249,427
2022-05-28 01:12:00,Иркутск,Aeroflot,55.755864,52.289588,37.617698,104.280606,93
2022-05-28 01:17:00,Сургут,Aeroflot,55.755864,61.241778,37.617698,73.393032,71
2022-05-28 01:29:00,Нижневартовск,Aeroflot,55.755864,60.938545,37.617698,76.558902,36
2022-05-28 01:30:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,72
2022-05-28 01:38:00,Екатеринбург,Aeroflot,55.755864,56.838011,37.617698,60.597474,62
2022-05-28 01:56:00,Тюмень,Aeroflot,55.755864,57.152985,37.617698,65.541227,66
2022-05-28 02:02:00,Новый Уренгой,Aeroflot,55.755864,66.084539,37.617698,76.680956,39
2022-05-28 02:21:00,Белград,JAT Airways,55.755864,44.816239,37.617698,20.460469,31
2022-05-28 04:17:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,2
2022-05-28 06:11:00,Новосибирск,Aeroflot,55.755864,55.030204,37.617698,82.92043,3
2022-05-28 06:12:00,Сургут,Aeroflot,55.755864,61.241778,37.617698,73.393032,2
2022-05-28 06:24:00,Калининград,Aeroflot,55.755864,54.710162,37.617698,20.510137,1
2022-05-28 06:48:00,Санкт-Петербург,Aeroflot,55.755864,59.938955,37.617698,30.315644,1
2022-05-28 07:24:00,Бишкек,Aeroflot,55.755864,42.875969,37.617698,74.603701,4
2022-05-28 07:30:00,Мин.Воды,Aeroflot,55.755864,44.208806,37.617698,43.13834,1
2022-05-28 07:58:00,Казань,Aeroflot,55.755864,55.796127,37.617698,49.106414,1
2022-05-28 08:05:00,Грозный,Aeroflot,55.755864,43.318366,37.617698,45.692421,3
2022-05-28 08:16:00,Пермь,Aeroflot,55.755864,58.010455,37.617698,56.229443,1
2022-05-28 08:41:00,Ставрополь,Aeroflot,55.755864,45.043317,37.617698,41.96911,2
2022-05-28 09:16:00,Уфа,Aeroflot,55.755864,54.735152,37.617698,55.958736,2
2022-05-28 11:23:00,Тюмень,Aeroflot,55.755864,57.152985,37.617698,65.541227,1
2022-05-28 11:53:00,Астрахань,Aeroflot,55.755864,46.347614,37.617698,48.030178,1
2022-05-28 13:50:00,Челябинск,Aeroflot,55.755864,55.159902,37.617698,61.402554,1
2022-05-29 00:01:00,Орск,Nordwind Airlines,55.755864,51.2293,37.617698,58.474675,220
2022-05-29 00:25:00,Санкт-Петербург,Aeroflot,55.755864,59.938955,37.617698,30.315644,64
2022-05-29 00:25:00,Новосибирск,Nordavia,55.755864,55.030204,37.617698,82.92043,186
2022-05-29 00:31:00,Магнитогорск,Aeroflot,55.755864,53.407163,37.617698,58.980291,140
2022-05-29 00:44:00,Красноярск,Aeroflot,55.755864,56.010569,37.617698,92.852572,121
2022-05-29 00:49:00,Ханты Мансийск,Aeroflot,55.755864,61.003184,37.617698,69.018911,128
