index,Date_time,AeroflotБеларусьМинск,AeroflotИндияДели,AeroflotИранТегеран,AeroflotКыргызстанБишкек,AeroflotКыргызстанОш,AeroflotРоссияАбакан,AeroflotРоссияАрхангельск,AeroflotРоссияАстрахань,AeroflotРоссияБарнаул,AeroflotРоссияВладивосток,AeroflotРоссияВладикавказ,AeroflotРоссияВолгоград,AeroflotРоссияГрозный,AeroflotРоссияЕкатеринбург,AeroflotРоссияИжевск,AeroflotРоссияИркутск,AeroflotРоссияКазань,AeroflotРоссияКалининград,AeroflotРоссияКемерово,AeroflotРоссияКрасноярск,AeroflotРоссияМагас,AeroflotРоссияМагнитогорск,AeroflotРоссияМахачкала,AeroflotРоссияМин.Воды,AeroflotРоссияМурманск,AeroflotРоссияН.Новгород,AeroflotРоссияНижневартовск,AeroflotРоссияНижнекамск,AeroflotРоссияНовосибирск,AeroflotРоссияНовый Уренгой,AeroflotРоссияОмск,AeroflotРоссияОренбург,AeroflotРоссияОрск,AeroflotРоссияПенза,AeroflotРоссияПермь,AeroflotРоссияПетропавловск-Кмч.,AeroflotРоссияСамара,AeroflotРоссияСанкт-Петербург,AeroflotРоссияСочи,AeroflotРоссияСтаврополь,AeroflotРоссияСургут,AeroflotРоссияСыктывкар,AeroflotРоссияТомск,AeroflotРоссияТюмень,AeroflotРоссияУфа,AeroflotРоссияХабаровск,AeroflotРоссияХанты Мансийск,AeroflotРоссияЧелябинск,AeroflotРоссияЮжно-Сахалинск,AeroflotРоссияЯкутск,AeroflotТурцияАнталия,AeroflotТурцияСтамбул,AeroflotУзбекистанТашкент,Ariana Afghan AirlinesАфганистанКабул,Cham Wings AirlinesСирияАлеппо,Cham Wings AirlinesСирияДамаск,Corendon AirlinesТурцияАнталия,Etihad AirwaysОАЭАбу-Даби,JAT AirwaysСербияБелград,Mahan AirИранТегеран,NordaviaРоссияАрхангельск,NordaviaРоссияКалининград,NordaviaРоссияМахачкала,NordaviaРоссияМурманск,NordaviaРоссияНовосибирск,NordaviaРоссияУфа,Nordwind AirlinesИранТегеран,Nordwind AirlinesРоссияЕкатеринбург,Nordwind AirlinesРоссияКазань,Nordwind AirlinesРоссияКемерово,Nordwind AirlinesРоссияМагнитогорск,Nordwind AirlinesРоссияМахачкала,Nordwind AirlinesРоссияМин.Воды,Nordwind AirlinesРоссияОрск,Nordwind AirlinesРоссияСанкт-Петербург,Nordwind AirlinesРоссияСочи,Nordwind AirlinesРоссияУфа,Nordwind AirlinesРоссияЧелябинск,Pegas FlyТурцияАнталия,Red WingsЕгипетШарм-эль-Шейх,Red WingsТурцияАнталия,RossiyaРоссияСочи,SeverstalРоссияАпатиты,All_pass,AeroflotБеларусьМинск_per,AeroflotИндияДели_per,AeroflotИранТегеран_per,AeroflotКыргызстанБишкек_per,AeroflotКыргызстанОш_per,AeroflotРоссияАбакан_per,AeroflotРоссияАрхангельск_per,AeroflotРоссияАстрахань_per,AeroflotРоссияБарнаул_per,AeroflotРоссияВладивосток_per,AeroflotРоссияВладикавказ_per,AeroflotРоссияВолгоград_per,AeroflotРоссияГрозный_per,AeroflotРоссияЕкатеринбург_per,AeroflotРоссияИжевск_per,AeroflotРоссияИркутск_per,AeroflotРоссияКазань_per,AeroflotРоссияКалининград_per,AeroflotРоссияКемерово_per,AeroflotРоссияКрасноярск_per,AeroflotРоссияМагас_per,AeroflotРоссияМагнитогорск_per,AeroflotРоссияМахачкала_per,AeroflotРоссияМин.Воды_per,AeroflotРоссияМурманск_per,AeroflotРоссияН.Новгород_per,AeroflotРоссияНижневартовск_per,AeroflotРоссияНижнекамск_per,AeroflotРоссияНовосибирск_per,AeroflotРоссияНовый Уренгой_per,AeroflotРоссияОмск_per,AeroflotРоссияОренбург_per,AeroflotРоссияОрск_per,AeroflotРоссияПенза_per,AeroflotРоссияПермь_per,AeroflotРоссияПетропавловск-Кмч._per,AeroflotРоссияСамара_per,AeroflotРоссияСанкт-Петербург_per,AeroflotРоссияСочи_per,AeroflotРоссияСтаврополь_per,AeroflotРоссияСургут_per,AeroflotРоссияСыктывкар_per,AeroflotРоссияТомск_per,AeroflotРоссияТюмень_per,AeroflotРоссияУфа_per,AeroflotРоссияХабаровск_per,AeroflotРоссияХанты Мансийск_per,AeroflotРоссияЧелябинск_per,AeroflotРоссияЮжно-Сахалинск_per,AeroflotРоссияЯкутск_per,AeroflotТурцияАнталия_per,AeroflotТурцияСтамбул_per,AeroflotУзбекистанТашкент_per,Ariana Afghan AirlinesАфганистанКабул_per,Cham Wings AirlinesСирияАлеппо_per,Cham Wings AirlinesСирияДамаск_per,Corendon AirlinesТурцияАнталия_per,Etihad AirwaysОАЭАбу-Даби_per,JAT AirwaysСербияБелград_per,Mahan AirИранТегеран_per,NordaviaРоссияАрхангельск_per,NordaviaРоссияКалининград_per,NordaviaРоссияМахачкала_per,NordaviaРоссияМурманск_per,NordaviaРоссияНовосибирск_per,NordaviaРоссияУфа_per,Nordwind AirlinesИранТегеран_per,Nordwind AirlinesРоссияЕкатеринбург_per,Nordwind AirlinesРоссияКазань_per,Nordwind AirlinesРоссияКемерово_per,Nordwind AirlinesРоссияМагнитогорск_per,Nordwind AirlinesРоссияМахачкала_per,Nordwind AirlinesРоссияМин.Воды_per,Nordwind AirlinesРоссияОрск_per,Nordwind AirlinesРоссияСанкт-Петербург_per,Nordwind AirlinesРоссияСочи_per,Nordwind AirlinesРоссияУфа_per,Nordwind AirlinesРоссияЧелябинск_per,Pegas FlyТурцияАнталия_per,Red WingsЕгипетШарм-эль-Шейх_per,Red WingsТурцияАнталия_per,RossiyaРоссияСочи_per,SeverstalРоссияАпатиты_per,AeroflotРоссия Всего,OtherРоссия Всего,AeroflotAbroad Всего,OtherAbroad Всего,AeroflotРоссия Всего_perc,OtherРоссия Всего_perc,AeroflotAbroad Всего_perc,OtherAbroad Всего_perc,Weekday,Day,Date,Month,Time,Weekend,NoWork_day,Cloudiness,Rain
1475,2022-06-05 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0,0,1.0,0.0,0.0,0.0,Sunday,5,2022-06-05,6,19:00,1,1,Облачно,0
1476,2022-06-05 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,3,1,0,0,0,2,0,0,2,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.12,0.04,0.0,0.0,0.0,0.08,0.0,0.0,0.08,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,1.0,0.0,0.0,0.0,Sunday,5,2022-06-05,6,19:30,1,1,Облачно,0
1477,2022-06-05 20:00:00,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,1,3,3,0,0,0,2,0,0,2,9,0,1,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0.0,0.0,0.0,0.0,0.0975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1463414634146341,0.0,0.0,0.0,0.0,0.048780487804878,0.0,0.024390243902439,0.073170731707317,0.073170731707317,0.0,0.0,0.0,0.048780487804878,0.0,0.0,0.048780487804878,0.2195121951219512,0.0,0.024390243902439,0.0,0.0,0.024390243902439,0.0,0.0,0.1707317073170731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0,4,0,0.902439024390244,0.0,0.0975609756097561,0.0,Sunday,5,2022-06-05,6,20:00,1,1,Облачно,0
1478,2022-06-05 20:30:00,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,8,0,0,0,0,4,0,1,6,3,0,0,0,2,0,0,6,12,0,1,0,0,1,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,67,0.0,0.0,0.0,0.0,0.0746268656716417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044776119402985,0.0,0.0,0.0,0.0149253731343283,0.0,0.0149253731343283,0.0,0.1194029850746268,0.0,0.0,0.0,0.0,0.0597014925373134,0.0,0.0149253731343283,0.0895522388059701,0.044776119402985,0.0,0.0,0.0,0.0298507462686567,0.0,0.0,0.0895522388059701,0.1791044776119403,0.0,0.0149253731343283,0.0,0.0,0.0149253731343283,0.0149253731343283,0.0,0.1044776119402985,0.0,0.0,0.0,0.0149253731343283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0149253731343283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044776119402985,0.0,0.0,57,1,6,3,0.8507462686567164,0.0149253731343283,0.0895522388059701,0.044776119402985,Sunday,5,2022-06-05,6,20:30,1,1,Облачно,0
1479,2022-06-05 21:00:00,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,11,0,0,0,0,4,0,2,6,6,0,0,0,4,0,0,9,22,0,1,0,0,1,3,0,7,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,173,0.0,0.0,0.0,0.0,0.0578034682080924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0173410404624277,0.0,0.0,0.0,0.0057803468208092,0.0,0.0057803468208092,0.0,0.0635838150289017,0.0,0.0,0.0,0.0,0.0231213872832369,0.0,0.0115606936416184,0.0346820809248554,0.0346820809248554,0.0,0.0,0.0,0.0231213872832369,0.0,0.0,0.0520231213872832,0.1271676300578034,0.0,0.0057803468208092,0.0,0.0,0.0057803468208092,0.0173410404624277,0.0,0.0404624277456647,0.0,0.0,0.0,0.1098265895953757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0173410404624277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3468208092485549,0.0,0.0,81,3,29,60,0.4682080924855491,0.0173410404624277,0.1676300578034682,0.3468208092485549,Sunday,5,2022-06-05,6,21:00,1,1,Облачно,0
1480,2022-06-05 21:30:00,0,0,0,0,18,0,0,0,0,0,0,0,0,3,0,4,0,1,0,1,0,16,0,0,0,0,4,0,3,7,10,0,0,0,7,0,0,10,34,0,2,0,0,3,5,0,14,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,303,0.0,0.0,0.0,0.0,0.0594059405940594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099009900990099,0.0,0.0132013201320132,0.0,0.0033003300330033,0.0,0.0033003300330033,0.0,0.0528052805280528,0.0,0.0,0.0,0.0,0.0132013201320132,0.0,0.0099009900990099,0.0231023102310231,0.033003300330033,0.0,0.0,0.0,0.0231023102310231,0.0,0.0,0.033003300330033,0.1122112211221122,0.0,0.0066006600660066,0.0,0.0,0.0099009900990099,0.0165016501650165,0.0,0.0462046204620462,0.0,0.0,0.0,0.0792079207920792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0198019801980198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4323432343234323,0.0,0.0,124,6,42,131,0.4092409240924092,0.0198019801980198,0.1386138613861386,0.4323432343234323,Sunday,5,2022-06-05,6,21:30,1,1,Облачно,0
1481,2022-06-05 22:00:00,0,0,0,0,36,0,0,0,0,0,0,0,0,5,0,7,0,1,0,6,0,24,1,0,0,0,4,0,11,11,16,0,0,0,9,0,1,21,39,1,12,0,0,4,9,0,17,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,530,0.0,0.0,0.0,0.0,0.0679245283018867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094339622641509,0.0,0.0132075471698113,0.0,0.0018867924528301,0.0,0.0113207547169811,0.0,0.0452830188679245,0.0018867924528301,0.0,0.0,0.0,0.0075471698113207,0.0,0.020754716981132,0.020754716981132,0.030188679245283,0.0,0.0,0.0,0.0169811320754716,0.0,0.0018867924528301,0.0396226415094339,0.0735849056603773,0.0018867924528301,0.0226415094339622,0.0,0.0,0.0075471698113207,0.0169811320754716,0.0,0.0320754716981132,0.0,0.0,0.0,0.0679245283018867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0490566037735849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439622641509434,0.0,0.0,199,26,72,233,0.3754716981132076,0.0490566037735849,0.1358490566037735,0.439622641509434,Sunday,5,2022-06-05,6,22:00,1,1,Облачно,0
1482,2022-06-05 22:30:00,0,0,0,0,61,0,0,0,0,0,0,0,0,10,0,13,0,1,0,12,0,44,1,0,0,0,10,0,16,11,29,0,0,0,11,0,1,25,42,1,20,0,0,7,16,0,32,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,798,0.0,0.0,0.0,0.0,0.0764411027568922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012531328320802,0.0,0.0162907268170426,0.0,0.0012531328320802,0.0,0.0150375939849624,0.0,0.0551378446115288,0.0012531328320802,0.0,0.0,0.0,0.012531328320802,0.0,0.0200501253132832,0.0137844611528822,0.0363408521303258,0.0,0.0,0.0,0.0137844611528822,0.0,0.0012531328320802,0.031328320802005,0.0526315789473684,0.0012531328320802,0.025062656641604,0.0,0.0,0.0087719298245614,0.0200501253132832,0.0,0.0401002506265664,0.0,0.0,0.0,0.0614035087719298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068922305764411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4147869674185463,0.0,0.0,302,55,110,331,0.3784461152882205,0.068922305764411,0.137844611528822,0.4147869674185463,Sunday,5,2022-06-05,6,22:30,1,1,Облачно,0
1483,2022-06-05 23:00:00,0,0,0,0,118,0,0,0,0,0,0,2,0,12,0,24,0,2,0,30,0,69,1,0,0,0,13,0,38,17,46,0,0,0,11,0,1,42,54,1,27,0,0,13,41,0,61,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,0,0,1174,0.0,0.0,0.0,0.0,0.100511073253833,0.0,0.0,0.0,0.0,0.0,0.0,0.0017035775127768,0.0,0.0102214650766609,0.0,0.0204429301533219,0.0,0.0017035775127768,0.0,0.0255536626916524,0.0,0.0587734241908006,0.0008517887563884,0.0,0.0,0.0,0.0110732538330494,0.0,0.0323679727427597,0.014480408858603,0.0391822827938671,0.0,0.0,0.0,0.0093696763202725,0.0,0.0008517887563884,0.0357751277683134,0.0459965928449744,0.0008517887563884,0.0229982964224872,0.0,0.0,0.0110732538330494,0.034923339011925,0.0,0.0519591141396933,0.0,0.0,0.0,0.0647359454855195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0783645655877342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3262350936967632,0.0,0.0,505,92,194,383,0.4301533219761499,0.0783645655877342,0.1652470187393526,0.3262350936967632,Sunday,5,2022-06-05,6,23:00,1,1,Облачно,0
1484,2022-06-05 23:30:00,0,0,0,0,146,0,0,0,0,0,0,2,0,23,0,42,0,2,0,68,0,101,1,0,0,0,44,0,75,28,97,0,0,0,23,0,1,97,70,1,37,0,0,21,52,0,99,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0,0,1717,0.0,0.0,0.0,0.0,0.0850320326150262,0.0,0.0,0.0,0.0,0.0,0.0,0.0011648223645894,0.0,0.0133954571927781,0.0,0.0244612696563774,0.0,0.0011648223645894,0.0,0.0396039603960396,0.0,0.0588235294117647,0.0005824111822947,0.0,0.0,0.0,0.0256260920209668,0.0,0.0436808386721025,0.0163075131042516,0.0564938846825859,0.0,0.0,0.0,0.0133954571927781,0.0,0.0005824111822947,0.0564938846825859,0.040768782760629,0.0005824111822947,0.0215492137449039,0.0,0.0,0.0122306348281887,0.0302853814793244,0.0,0.0576587070471753,0.0,0.0,0.0,0.0675596971461852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0914385556202679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2411182294700058,0.0,0.0,884,157,262,414,0.5148514851485149,0.0914385556202679,0.1525917297612114,0.2411182294700058,Sunday,5,2022-06-05,6,23:30,1,1,Облачно,0
1485,2022-06-06 00:00:00,0,0,0,0,174,0,0,0,0,0,0,4,0,39,0,76,0,2,0,105,0,134,1,0,0,0,62,1,113,53,125,0,0,0,36,0,1,149,114,2,51,0,0,49,86,0,140,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0,0,2288,0.0,0.0,0.0,0.0,0.076048951048951,0.0,0.0,0.0,0.0,0.0,0.0,0.0017482517482517,0.0,0.0170454545454545,0.0,0.0332167832167832,0.0,0.0008741258741258,0.0,0.0458916083916083,0.0,0.0585664335664335,0.0004370629370629,0.0,0.0,0.0,0.027097902097902,0.0004370629370629,0.0493881118881118,0.0231643356643356,0.0546328671328671,0.0,0.0,0.0,0.0157342657342657,0.0,0.0004370629370629,0.0651223776223776,0.0498251748251748,0.0008741258741258,0.0222902097902097,0.0,0.0,0.0214160839160839,0.0375874125874125,0.0,0.0611888111888111,0.0,0.0,0.0,0.0782342657342657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0777972027972028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1809440559440559,0.0,0.0,1343,178,353,414,0.5869755244755245,0.0777972027972028,0.1542832167832167,0.1809440559440559,Monday,6,2022-06-06,6,00:00,0,0,Ясно,0
1486,2022-06-06 00:30:00,0,0,0,0,174,0,0,0,0,0,0,4,0,39,0,76,0,2,0,105,0,0,1,0,0,0,62,1,113,53,125,0,0,0,36,0,1,149,114,2,51,0,0,49,0,0,140,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1476,0.0,0.0,0.0,0.0,0.1178861788617886,0.0,0.0,0.0,0.0,0.0,0.0,0.002710027100271,0.0,0.0264227642276422,0.0,0.051490514905149,0.0,0.0013550135501355,0.0,0.0711382113821138,0.0,0.0,0.0006775067750677,0.0,0.0,0.0,0.0420054200542005,0.0006775067750677,0.0765582655826558,0.0359078590785907,0.0846883468834688,0.0,0.0,0.0,0.024390243902439,0.0,0.0006775067750677,0.1009485094850948,0.0772357723577235,0.0013550135501355,0.0345528455284552,0.0,0.0,0.0331978319783197,0.0,0.0,0.0948509485094851,0.0,0.0,0.0,0.1212737127371273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1123,0,353,0,0.760840108401084,0.0,0.2391598915989159,0.0,Monday,6,2022-06-06,6,00:30,0,0,Ясно,0
1487,2022-06-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,4,0,39,0,76,0,2,0,1,0,0,1,0,0,0,62,1,2,53,0,0,0,0,36,0,1,33,111,2,51,0,0,49,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056899004267425,0.0,0.0554765291607396,0.0,0.1081081081081081,0.0,0.0028449502133712,0.0,0.0014224751066856,0.0,0.0,0.0014224751066856,0.0,0.0,0.0,0.0881934566145092,0.0014224751066856,0.0028449502133712,0.0753911806543385,0.0,0.0,0.0,0.0,0.0512091038406827,0.0,0.0014224751066856,0.0469416785206258,0.1578947368421052,0.0028449502133712,0.0725462304409672,0.0,0.0,0.069701280227596,0.0,0.0,0.0,0.0,0.0,0.0,0.2546230440967283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524,0,179,0,0.7453769559032717,0.0,0.2546230440967283,0.0,Monday,6,2022-06-06,6,01:00,0,0,Ясно,0
1488,2022-06-06 01:30:00,0,0,0,0,0,0,0,0,0,0,0,4,0,39,0,1,0,2,0,1,0,0,1,0,0,0,62,1,2,53,0,0,0,0,0,0,1,2,16,2,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109289617486338,0.0,0.1065573770491803,0.0,0.0027322404371584,0.0,0.0054644808743169,0.0,0.0027322404371584,0.0,0.0,0.0027322404371584,0.0,0.0,0.0,0.1693989071038251,0.0027322404371584,0.0054644808743169,0.1448087431693989,0.0,0.0,0.0,0.0,0.0,0.0,0.0027322404371584,0.0054644808743169,0.0437158469945355,0.0054644808743169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4890710382513661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,0,179,0,0.5109289617486339,0.0,0.4890710382513661,0.0,Monday,6,2022-06-06,6,01:30,0,0,Ясно,0
1489,2022-06-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,1,2,53,0,0,0,0,0,0,1,2,16,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0459770114942528,0.0,0.0,0.0,0.0114942528735632,0.0,0.0229885057471264,0.0,0.0114942528735632,0.0,0.0,0.0114942528735632,0.0,0.0,0.0,0.0,0.0114942528735632,0.0229885057471264,0.6091954022988506,0.0,0.0,0.0,0.0,0.0,0.0,0.0114942528735632,0.0229885057471264,0.1839080459770115,0.0229885057471264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114942528735632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,0,1,0,0.9885057471264368,0.0,0.0114942528735632,0.0,Monday,6,2022-06-06,6,02:00,0,0,Ясно,0
1490,2022-06-06 02:30:00,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,2,16,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.0,0.0,0.0,0.0294117647058823,0.0,0.0588235294117647,0.0,0.0294117647058823,0.0,0.0,0.0294117647058823,0.0,0.0,0.0,0.0,0.0294117647058823,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294117647058823,0.0588235294117647,0.4705882352941176,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,1,0,0.9705882352941176,0.0,0.0294117647058823,0.0,Monday,6,2022-06-06,6,02:30,0,0,Ясно,0
